保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(9.6860, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.6860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2928, device='cuda:0')
epoch= 166 sampleNo.= 4 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4321, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4243, device='cuda:0')
epoch= 166 sampleNo.= 5 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1920, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4499, device='cuda:0')
epoch= 166 sampleNo.= 6 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6812, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5313, device='cuda:0')
epoch= 166 sampleNo.= 7 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2374, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4701, device='cuda:0')
epoch= 166 sampleNo.= 8 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3106, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4380, device='cuda:0')
epoch= 166 sampleNo.= 9 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0338, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5098, device='cuda:0')
epoch= 166 sampleNo.= 10 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6843, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3776, device='cuda:0')
epoch= 166 sampleNo.= 11 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5652, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5699, device='cuda:0')
epoch= 166 sampleNo.= 12 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8718, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4987, device='cuda:0')
epoch= 166 sampleNo.= 13 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8603, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3294, device='cuda:0')
epoch= 166 sampleNo.= 14 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9854, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5258, device='cuda:0')
epoch= 166 sampleNo.= 15 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7491, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5486, device='cuda:0')
epoch= 166 sampleNo.= 16 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6411, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5741, device='cuda:0')
epoch= 166 sampleNo.= 17 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8453, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5226, device='cuda:0')
epoch= 166 sampleNo.= 18 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7291, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5512, device='cuda:0')
epoch= 166 sampleNo.= 19 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5711, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5575, device='cuda:0')
epoch= 166 sampleNo.= 20 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1538, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4691, device='cuda:0')
epoch= 166 sampleNo.= 21 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9616, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4882, device='cuda:0')
epoch= 166 sampleNo.= 22 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6063, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5447, device='cuda:0')
epoch= 166 sampleNo.= 23 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7380, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5426, device='cuda:0')
epoch= 166 sampleNo.= 24 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1741, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4516, device='cuda:0')
epoch= 166 sampleNo.= 25 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7564, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5377, device='cuda:0')
epoch= 166 sampleNo.= 26 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6342, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5331, device='cuda:0')
epoch= 166 sampleNo.= 27 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8954, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5265, device='cuda:0')
epoch= 166 sampleNo.= 28 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6389, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5454, device='cuda:0')
epoch= 166 sampleNo.= 29 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7609, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5277, device='cuda:0')
epoch= 166 sampleNo.= 30 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9191, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5137, device='cuda:0')
epoch= 166 sampleNo.= 31 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8210, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5298, device='cuda:0')
epoch= 166 sampleNo.= 32 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8049, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5104, device='cuda:0')
epoch= 166 sampleNo.= 33 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9942, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5034, device='cuda:0')
epoch= 166 sampleNo.= 34 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6575, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5561, device='cuda:0')
epoch= 166 sampleNo.= 35 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8658, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5252, device='cuda:0')
epoch= 166 sampleNo.= 36 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8031, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5463, device='cuda:0')
epoch= 166 sampleNo.= 37 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2769, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4465, device='cuda:0')
epoch= 166 sampleNo.= 38 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8982, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5134, device='cuda:0')
epoch= 166 sampleNo.= 39 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0688, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4742, device='cuda:0')
epoch= 166 sampleNo.= 40 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5136, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5681, device='cuda:0')
epoch= 166 sampleNo.= 41 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7095, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5508, device='cuda:0')
epoch= 166 sampleNo.= 42 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0966, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4949, device='cuda:0')
epoch= 166 sampleNo.= 43 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8066, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5176, device='cuda:0')
epoch= 166 sampleNo.= 44 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1661, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4639, device='cuda:0')
epoch= 166 sampleNo.= 45 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0112, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4896, device='cuda:0')
epoch= 166 sampleNo.= 46 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7986, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5604, device='cuda:0')
epoch= 166 sampleNo.= 47 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4875, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4310, device='cuda:0')
epoch= 166 sampleNo.= 48 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7266, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5364, device='cuda:0')
epoch= 166 sampleNo.= 49 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4506, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4014, device='cuda:0')
保存loss
epoch= 166 sampleNo.= 50 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1485, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4864, device='cuda:0')
epoch= 166 sampleNo.= 51 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3897, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4513, device='cuda:0')
epoch= 166 sampleNo.= 52 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5882, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5721, device='cuda:0')
epoch= 166 sampleNo.= 53 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7478, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5244, device='cuda:0')
epoch= 166 sampleNo.= 54 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7454, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5421, device='cuda:0')
epoch= 166 sampleNo.= 55 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1184, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4965, device='cuda:0')
epoch= 166 sampleNo.= 56 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8762, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5179, device='cuda:0')
epoch= 166 sampleNo.= 57 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0639, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5149, device='cuda:0')
epoch= 166 sampleNo.= 58 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4091, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5881, device='cuda:0')
epoch= 166 sampleNo.= 59 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0421, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4814, device='cuda:0')
epoch= 166 sampleNo.= 60 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5924, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5677, device='cuda:0')
epoch= 166 sampleNo.= 61 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9262, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5256, device='cuda:0')
epoch= 166 sampleNo.= 62 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7623, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5412, device='cuda:0')
epoch= 166 sampleNo.= 63 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4358, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6001, device='cuda:0')
epoch= 166 sampleNo.= 64 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0570, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4852, device='cuda:0')
epoch= 166 sampleNo.= 65 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9407, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5154, device='cuda:0')
epoch= 166 sampleNo.= 66 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8525, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5193, device='cuda:0')
epoch= 166 sampleNo.= 67 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8684, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5424, device='cuda:0')
epoch= 166 sampleNo.= 68 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1385, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4686, device='cuda:0')
保存loss
epoch= 167 sampleNo.= 0 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6076, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3847, device='cuda:0')
epoch= 167 sampleNo.= 1 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5757, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5811, device='cuda:0')
epoch= 167 sampleNo.= 2 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4291, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5814, device='cuda:0')
epoch= 167 sampleNo.= 3 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6419, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5584, device='cuda:0')
epoch= 167 sampleNo.= 4 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2424, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6163, device='cuda:0')
epoch= 167 sampleNo.= 5 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3802, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4384, device='cuda:0')
epoch= 167 sampleNo.= 6 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0576, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4769, device='cuda:0')
epoch= 167 sampleNo.= 7 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2638, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4552, device='cuda:0')
epoch= 167 sampleNo.= 8 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4760, device='cuda:0')
epoch= 167 sampleNo.= 9 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5106, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5722, device='cuda:0')
epoch= 167 sampleNo.= 10 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4854, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5741, device='cuda:0')
epoch= 167 sampleNo.= 11 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2999, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4596, device='cuda:0')
epoch= 167 sampleNo.= 12 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0439, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4901, device='cuda:0')
epoch= 167 sampleNo.= 13 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0101, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4909, device='cuda:0')
epoch= 167 sampleNo.= 14 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9711, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4872, device='cuda:0')
epoch= 167 sampleNo.= 15 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7359, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5398, device='cuda:0')
epoch= 167 sampleNo.= 16 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2733, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4614, device='cuda:0')
epoch= 167 sampleNo.= 17 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5111, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5749, device='cuda:0')
epoch= 167 sampleNo.= 18 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6133, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5639, device='cuda:0')
epoch= 167 sampleNo.= 19 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9842, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5167, device='cuda:0')
epoch= 167 sampleNo.= 20 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8809, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5094, device='cuda:0')
epoch= 167 sampleNo.= 21 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0641, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4782, device='cuda:0')
epoch= 167 sampleNo.= 22 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8962, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5159, device='cuda:0')
epoch= 167 sampleNo.= 23 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5192, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4142, device='cuda:0')
epoch= 167 sampleNo.= 24 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7876, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5395, device='cuda:0')
epoch= 167 sampleNo.= 25 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1176, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4805, device='cuda:0')
epoch= 167 sampleNo.= 26 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9910, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4941, device='cuda:0')
epoch= 167 sampleNo.= 27 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6898, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5451, device='cuda:0')
epoch= 167 sampleNo.= 28 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6762, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5774, device='cuda:0')
epoch= 167 sampleNo.= 29 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2416, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4470, device='cuda:0')
epoch= 167 sampleNo.= 30 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8545, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5013, device='cuda:0')
epoch= 167 sampleNo.= 31 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5324, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5537, device='cuda:0')
epoch= 167 sampleNo.= 32 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9594, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5082, device='cuda:0')
epoch= 167 sampleNo.= 33 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0778, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4839, device='cuda:0')
epoch= 167 sampleNo.= 34 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2387, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4555, device='cuda:0')
epoch= 167 sampleNo.= 35 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0671, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6487, device='cuda:0')
epoch= 167 sampleNo.= 36 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8470, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5179, device='cuda:0')
epoch= 167 sampleNo.= 37 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5473, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3983, device='cuda:0')
epoch= 167 sampleNo.= 38 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5188, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5755, device='cuda:0')
epoch= 167 sampleNo.= 39 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8813, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5072, device='cuda:0')
epoch= 167 sampleNo.= 40 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6912, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3862, device='cuda:0')
epoch= 167 sampleNo.= 41 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9277, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4964, device='cuda:0')
epoch= 167 sampleNo.= 42 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0044, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4851, device='cuda:0')
epoch= 167 sampleNo.= 43 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5577, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5826, device='cuda:0')
epoch= 167 sampleNo.= 44 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4242, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4529, device='cuda:0')
epoch= 167 sampleNo.= 45 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1026, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4841, device='cuda:0')
epoch= 167 sampleNo.= 46 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6090, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5631, device='cuda:0')
epoch= 167 sampleNo.= 47 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0573, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5068, device='cuda:0')
epoch= 167 sampleNo.= 48 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2690, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6217, device='cuda:0')
epoch= 167 sampleNo.= 49 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0844, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4730, device='cuda:0')
保存loss
epoch= 167 sampleNo.= 50 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4785, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4174, device='cuda:0')
epoch= 167 sampleNo.= 51 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6677, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5470, device='cuda:0')
epoch= 167 sampleNo.= 52 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2205, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4644, device='cuda:0')
epoch= 167 sampleNo.= 53 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1464, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4615, device='cuda:0')
epoch= 167 sampleNo.= 54 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9458, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5042, device='cuda:0')
epoch= 167 sampleNo.= 55 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8698, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5219, device='cuda:0')
epoch= 167 sampleNo.= 56 minloss= tensor(5.8207, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1216, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6302, device='cuda:0')
